date,value,state
1998-04-04,3583,VA
1998-04-11,5016,VA
1998-04-18,3616,VA
1998-04-25,3803,VA
1998-05-02,3609,VA
1998-05-09,4111,VA
1998-05-16,4205,VA
1998-05-23,3998,VA
1998-05-30,4099,VA
1998-06-06,4211,VA
1998-06-13,3885,VA
1998-06-20,4974,VA
1998-06-27,8309,VA
1998-07-04,6357,VA
1998-07-11,6272,VA
1998-07-18,7899,VA
1998-07-25,3913,VA
1998-08-01,3506,VA
1998-08-08,4308,VA
1998-08-15,3441,VA
1998-08-22,3632,VA
1998-08-29,3212,VA
1998-09-05,3235,VA
1998-09-12,2937,VA
1998-09-19,3781,VA
1998-09-26,3166,VA
1998-10-03,3319,VA
1998-10-10,4259,VA
1998-10-17,3074,VA
1998-10-24,5084,VA
1998-10-31,4948,VA
1998-11-07,4291,VA
1998-11-14,4430,VA
1998-11-21,5070,VA
1998-11-28,4248,VA
1998-12-05,6813,VA
1998-12-12,9683,VA
1998-12-19,10044,VA
1998-12-26,7761,VA
1999-01-02,9361,VA
1999-01-09,18138,VA
1999-01-16,8567,VA
1999-01-23,5499,VA
1999-01-30,5685,VA
1999-02-06,5167,VA
1999-02-13,4655,VA
1999-02-20,4399,VA
1999-02-27,4522,VA
1999-03-06,4569,VA
1999-03-13,4285,VA
1999-03-20,4591,VA
1999-03-27,3642,VA
1999-04-03,3901,VA
1999-04-10,4667,VA
1999-04-17,4466,VA
1999-04-24,4453,VA
1999-05-01,3970,VA
1999-05-08,3523,VA
1999-05-15,3350,VA
1999-05-22,3610,VA
1999-05-29,3939,VA
1999-06-05,2981,VA
1999-06-12,3722,VA
1999-06-19,4079,VA
1999-06-26,4918,VA
1999-07-03,6427,VA
1999-07-10,7034,VA
1999-07-17,6736,VA
1999-07-24,4640,VA
1999-07-31,4745,VA
1999-08-07,3336,VA
1999-08-14,3596,VA
1999-08-21,3120,VA
1999-08-28,3601,VA
1999-09-04,3119,VA
1999-09-11,3002,VA
1999-09-18,3018,VA
1999-09-25,3788,VA
1999-10-02,4914,VA
1999-10-09,3756,VA
1999-10-16,3115,VA
1999-10-23,3857,VA
1999-10-30,4136,VA
1999-11-06,4241,VA
1999-11-13,3659,VA
1999-11-20,3983,VA
1999-11-27,3149,VA
1999-12-04,6192,VA
1999-12-11,5419,VA
1999-12-18,9966,VA
1999-12-25,7616,VA
2000-01-01,6769,VA
2000-01-08,12281,VA
2000-01-15,7285,VA
2000-01-22,4489,VA
2000-01-29,5771,VA
2000-02-05,6745,VA
2000-02-12,4732,VA
2000-02-19,3543,VA
2000-02-26,3165,VA
2000-03-04,3386,VA
2000-03-11,3352,VA
2000-03-18,3187,VA
2000-03-25,3414,VA
2000-04-01,3140,VA
2000-04-08,3222,VA
2000-04-15,2687,VA
2000-04-22,2755,VA
2000-04-29,3309,VA
2000-05-06,3638,VA
2000-05-13,3244,VA
2000-05-20,3173,VA
2000-05-27,3120,VA
2000-06-03,2954,VA
2000-06-10,3641,VA
2000-06-17,3764,VA
2000-06-24,4012,VA
2000-07-01,8131,VA
2000-07-08,5713,VA
2000-07-15,6972,VA
2000-07-22,6592,VA
2000-07-29,4764,VA
2000-08-05,4953,VA
2000-08-12,4290,VA
2000-08-19,4033,VA
2000-08-26,4807,VA
2000-09-02,3879,VA
2000-09-09,3025,VA
2000-09-16,3134,VA
2000-09-23,3856,VA
2000-09-30,4374,VA
2000-10-07,4847,VA
2000-10-14,4762,VA
2000-10-21,3347,VA
2000-10-28,3887,VA
2000-11-04,5037,VA
2000-11-11,3358,VA
2000-11-18,5240,VA
2000-11-25,4899,VA
2000-12-02,6683,VA
2000-12-09,5891,VA
2000-12-16,7538,VA
2000-12-23,10743,VA
2000-12-30,9925,VA
2001-01-06,12509,VA
2001-01-13,11884,VA
2001-01-20,6120,VA
2001-01-27,6548,VA
2001-02-03,7822,VA
2001-02-10,5652,VA
2001-02-17,5769,VA
2001-02-24,5464,VA
2001-03-03,8056,VA
2001-03-10,5225,VA
2001-03-17,5036,VA
2001-03-24,5978,VA
2001-03-31,5360,VA
2001-04-07,7204,VA
2001-04-14,5183,VA
2001-04-21,5466,VA
2001-04-28,5459,VA
2001-05-05,5493,VA
2001-05-12,4834,VA
2001-05-19,5890,VA
2001-05-26,5751,VA
2001-06-02,4090,VA
2001-06-09,7139,VA
2001-06-16,6325,VA
2001-06-23,5842,VA
2001-06-30,10695,VA
2001-07-07,9674,VA
2001-07-14,10160,VA
2001-07-21,7837,VA
2001-07-28,4884,VA
2001-08-04,5480,VA
2001-08-11,5487,VA
2001-08-18,4868,VA
2001-08-25,5541,VA
2001-09-01,5601,VA
2001-09-08,5734,VA
2001-09-15,8029,VA
2001-09-22,6090,VA
2001-09-29,8673,VA
2001-10-06,9712,VA
2001-10-13,8117,VA
2001-10-20,7492,VA
2001-10-27,9255,VA
2001-11-03,7444,VA
2001-11-10,7691,VA
2001-11-17,8251,VA
2001-11-24,9376,VA
2001-12-01,10210,VA
2001-12-08,9080,VA
2001-12-15,9724,VA
2001-12-22,19300,VA
2001-12-29,14056,VA
2002-01-05,11049,VA
2002-01-12,17904,VA
2002-01-19,9477,VA
2002-01-26,8379,VA
2002-02-02,9568,VA
2002-02-09,8170,VA
2002-02-16,6591,VA
2002-02-23,6329,VA
2002-03-02,7099,VA
2002-03-09,6478,VA
2002-03-16,6105,VA
2002-03-23,6543,VA
2002-03-30,6326,VA
2002-04-06,6445,VA
2002-04-13,7515,VA
2002-04-20,6338,VA
2002-04-27,5209,VA
2002-05-04,5701,VA
2002-05-11,7125,VA
2002-05-18,6914,VA
2002-05-25,5940,VA
2002-06-01,4656,VA
2002-06-08,6451,VA
2002-06-15,5891,VA
2002-06-22,7368,VA
2002-06-29,6834,VA
2002-07-06,9416,VA
2002-07-13,11908,VA
2002-07-20,7283,VA
2002-07-27,6313,VA
2002-08-03,5739,VA
2002-08-10,5851,VA
2002-08-17,6337,VA
2002-08-24,5280,VA
2002-08-31,5821,VA
2002-09-07,7158,VA
2002-09-14,7048,VA
2002-09-21,5883,VA
2002-09-28,7102,VA
2002-10-05,6710,VA
2002-10-12,7438,VA
2002-10-19,5567,VA
2002-10-26,6586,VA
2002-11-02,8192,VA
2002-11-09,8306,VA
2002-11-16,7750,VA
2002-11-23,8748,VA
2002-11-30,6455,VA
2002-12-07,12776,VA
2002-12-14,10535,VA
2002-12-21,14551,VA
2002-12-28,10978,VA
2003-01-04,13422,VA
2003-01-11,19814,VA
2003-01-18,9980,VA
2003-01-25,7847,VA
2003-02-01,10465,VA
2003-02-08,8119,VA
2003-02-15,8229,VA
2003-02-22,7891,VA
2003-03-01,10678,VA
2003-03-08,9811,VA
2003-03-15,7288,VA
2003-03-22,7809,VA
2003-03-29,7483,VA
2003-04-05,7285,VA
2003-04-12,8302,VA
2003-04-19,7542,VA
2003-04-26,7028,VA
2003-05-03,6522,VA
2003-05-10,7914,VA
2003-05-17,7001,VA
2003-05-24,7043,VA
2003-05-31,10091,VA
2003-06-07,9761,VA
2003-06-14,7386,VA
2003-06-21,7704,VA
2003-06-28,7354,VA
2003-07-05,9229,VA
2003-07-12,10842,VA
2003-07-19,8918,VA
2003-07-26,6145,VA
2003-08-02,7445,VA
2003-08-09,6642,VA
2003-08-16,7014,VA
2003-08-23,6446,VA
2003-08-30,6843,VA
2003-09-06,6474,VA
2003-09-13,7750,VA
2003-09-20,4586,VA
2003-09-27,9183,VA
2003-10-04,7892,VA
2003-10-11,8044,VA
2003-10-18,5687,VA
2003-10-25,5842,VA
2003-11-01,6373,VA
2003-11-08,6206,VA
2003-11-15,5664,VA
2003-11-22,7495,VA
2003-11-29,5484,VA
2003-12-06,9329,VA
2003-12-13,8353,VA
2003-12-20,9986,VA
2003-12-27,10654,VA
2004-01-03,11607,VA
2004-01-10,14817,VA
2004-01-17,8619,VA
2004-01-24,6966,VA
2004-01-31,7732,VA
2004-02-07,9912,VA
2004-02-14,6487,VA
2004-02-21,5659,VA
2004-02-28,5816,VA
2004-03-06,5646,VA
2004-03-13,5269,VA
2004-03-20,4745,VA
2004-03-27,4939,VA
2004-04-03,5005,VA
2004-04-10,5551,VA
2004-04-17,4951,VA
2004-04-24,5450,VA
2004-05-01,4585,VA
2004-05-08,4730,VA
2004-05-15,5855,VA
2004-05-22,4572,VA
2004-05-29,4467,VA
2004-06-05,4801,VA
2004-06-12,5612,VA
2004-06-19,4921,VA
2004-06-26,4818,VA
2004-07-03,6602,VA
2004-07-10,6603,VA
2004-07-17,7702,VA
2004-07-24,5628,VA
2004-07-31,4817,VA
2004-08-07,4585,VA
2004-08-14,5095,VA
2004-08-21,4052,VA
2004-08-28,5111,VA
2004-09-04,4333,VA
2004-09-11,4388,VA
2004-09-18,4441,VA
2004-09-25,4630,VA
2004-10-02,4768,VA
2004-10-09,4995,VA
2004-10-16,4097,VA
2004-10-23,6193,VA
2004-10-30,4768,VA
2004-11-06,5200,VA
2004-11-13,4697,VA
2004-11-20,5419,VA
2004-11-27,4757,VA
2004-12-04,8092,VA
2004-12-11,5054,VA
2004-12-18,7244,VA
2004-12-25,7634,VA
2005-01-01,10103,VA
2005-01-08,11644,VA
2005-01-15,6213,VA
2005-01-22,6194,VA
2005-01-29,6571,VA
2005-02-05,5284,VA
2005-02-12,6422,VA
2005-02-19,5031,VA
2005-02-26,4330,VA
2005-03-05,5012,VA
2005-03-12,6118,VA
2005-03-19,4891,VA
2005-03-26,4286,VA
2005-04-02,3804,VA
2005-04-09,5047,VA
2005-04-16,3994,VA
2005-04-23,4078,VA
2005-04-30,4301,VA
2005-05-07,3882,VA
2005-05-14,4338,VA
2005-05-21,4316,VA
2005-05-28,4940,VA
2005-06-04,4306,VA
2005-06-11,4925,VA
2005-06-18,4266,VA
2005-06-25,5024,VA
2005-07-02,4735,VA
2005-07-09,7106,VA
2005-07-16,5389,VA
2005-07-23,5962,VA
2005-07-30,5532,VA
2005-08-06,3889,VA
2005-08-13,3780,VA
2005-08-20,4535,VA
2005-08-27,3940,VA
2005-09-03,4110,VA
2005-09-10,4805,VA
2005-09-17,5116,VA
2005-09-24,3534,VA
2005-10-01,3426,VA
2005-10-08,4612,VA
2005-10-15,3758,VA
2005-10-22,3911,VA
2005-10-29,3965,VA
2005-11-05,4255,VA
2005-11-12,3427,VA
2005-11-19,4510,VA
2005-11-26,3694,VA
2005-12-03,7804,VA
2005-12-10,5981,VA
2005-12-17,5034,VA
2005-12-24,6825,VA
2005-12-31,8248,VA
2006-01-07,10491,VA
2006-01-14,8787,VA
2006-01-21,5873,VA
2006-01-28,4718,VA
2006-02-04,6985,VA
2006-02-11,4211,VA
2006-02-18,3987,VA
2006-02-25,3716,VA
2006-03-04,4136,VA
2006-03-11,6241,VA
2006-03-18,4105,VA
2006-03-25,3848,VA
2006-04-01,3673,VA
2006-04-08,4091,VA
2006-04-15,3339,VA
2006-04-22,3529,VA
2006-04-29,3916,VA
2006-05-06,3468,VA
2006-05-13,4892,VA
2006-05-20,4218,VA
2006-05-27,3913,VA
2006-06-03,4086,VA
2006-06-10,4476,VA
2006-06-17,3827,VA
2006-06-24,4122,VA
2006-07-01,4889,VA
2006-07-08,6107,VA
2006-07-15,5425,VA
2006-07-22,5122,VA
2006-07-29,5696,VA
2006-08-05,4247,VA
2006-08-12,3984,VA
2006-08-19,5583,VA
2006-08-26,3782,VA
2006-09-02,4400,VA
2006-09-09,3823,VA
2006-09-16,6288,VA
2006-09-23,3786,VA
2006-09-30,3941,VA
2006-10-07,5436,VA
2006-10-14,3670,VA
2006-10-21,3821,VA
2006-10-28,5793,VA
2006-11-04,6529,VA
2006-11-11,4679,VA
2006-11-18,5634,VA
2006-11-25,4935,VA
2006-12-02,7133,VA
2006-12-09,5726,VA
2006-12-16,6273,VA
2006-12-23,8292,VA
2006-12-30,7162,VA
2007-01-06,9239,VA
2007-01-13,7801,VA
2007-01-20,6309,VA
2007-01-27,5430,VA
2007-02-03,7716,VA
2007-02-10,7214,VA
2007-02-17,4956,VA
2007-02-24,4616,VA
2007-03-03,5549,VA
2007-03-10,5327,VA
2007-03-17,4962,VA
2007-03-24,4492,VA
2007-03-31,4114,VA
2007-04-07,5129,VA
2007-04-14,4089,VA
2007-04-21,3930,VA
2007-04-28,4071,VA
2007-05-05,4008,VA
2007-05-12,4594,VA
2007-05-19,4418,VA
2007-05-26,3958,VA
2007-06-02,3628,VA
2007-06-09,4537,VA
2007-06-16,3977,VA
2007-06-23,3997,VA
2007-06-30,4330,VA
2007-07-07,4912,VA
2007-07-14,6595,VA
2007-07-21,4730,VA
2007-07-28,4260,VA
2007-08-04,4034,VA
2007-08-11,3946,VA
2007-08-18,4220,VA
2007-08-25,4265,VA
2007-09-01,3752,VA
2007-09-08,3482,VA
2007-09-15,4097,VA
2007-09-22,3892,VA
2007-09-29,3568,VA
2007-10-06,5262,VA
2007-10-13,4021,VA
2007-10-20,4401,VA
2007-10-27,4256,VA
2007-11-03,4899,VA
2007-11-10,6219,VA
2007-11-17,4677,VA
2007-11-24,4203,VA
2007-12-01,8588,VA
2007-12-08,6011,VA
2007-12-15,5268,VA
2007-12-22,7329,VA
2007-12-29,7112,VA
2008-01-05,9541,VA
2008-01-12,10099,VA
2008-01-19,6352,VA
2008-01-26,6692,VA
2008-02-02,6178,VA
2008-02-09,6129,VA
2008-02-16,5686,VA
2008-02-23,5118,VA
2008-03-01,5470,VA
2008-03-08,5289,VA
2008-03-15,5007,VA
2008-03-22,5449,VA
2008-03-29,4649,VA
2008-04-05,5732,VA
2008-04-12,4768,VA
2008-04-19,4467,VA
2008-04-26,4455,VA
2008-05-03,5239,VA
2008-05-10,5095,VA
2008-05-17,5692,VA
2008-05-24,4835,VA
2008-05-31,4086,VA
2008-06-07,5399,VA
2008-06-14,5138,VA
2008-06-21,4925,VA
2008-06-28,4692,VA
2008-07-05,4801,VA
2008-07-12,7766,VA
2008-07-19,6575,VA
2008-07-26,4887,VA
2008-08-02,5151,VA
2008-08-09,5251,VA
2008-08-16,4904,VA
2008-08-23,5115,VA
2008-08-30,4895,VA
2008-09-06,5239,VA
2008-09-13,6846,VA
2008-09-20,5394,VA
2008-09-27,5944,VA
2008-10-04,7418,VA
2008-10-11,6655,VA
2008-10-18,7553,VA
2008-10-25,7894,VA
2008-11-01,7666,VA
2008-11-08,10354,VA
2008-11-15,7993,VA
2008-11-22,11360,VA
2008-11-29,6946,VA
2008-12-06,16289,VA
2008-12-13,9917,VA
2008-12-20,13929,VA
2008-12-27,7986,VA
2009-01-03,15348,VA
2009-01-10,21862,VA
2009-01-17,12548,VA
2009-01-24,13230,VA
2009-01-31,11293,VA
2009-02-07,12396,VA
2009-02-14,13308,VA
2009-02-21,9818,VA
2009-02-28,11919,VA
2009-03-07,12100,VA
2009-03-14,11743,VA
2009-03-21,10336,VA
2009-03-28,11916,VA
2009-04-04,12191,VA
2009-04-11,9518,VA
2009-04-18,9777,VA
2009-04-25,9117,VA
2009-05-02,7388,VA
2009-05-09,10259,VA
2009-05-16,9811,VA
2009-05-23,8646,VA
2009-05-30,7866,VA
2009-06-06,10374,VA
2009-06-13,9572,VA
2009-06-20,8877,VA
2009-06-27,8361,VA
2009-07-04,8536,VA
2009-07-11,11161,VA
2009-07-18,11066,VA
2009-07-25,8091,VA
2009-08-01,7480,VA
2009-08-08,7908,VA
2009-08-15,7735,VA
2009-08-22,7228,VA
2009-08-29,6898,VA
2009-09-05,7638,VA
2009-09-12,7295,VA
2009-09-19,7620,VA
2009-09-26,7381,VA
2009-10-03,7886,VA
2009-10-10,7892,VA
2009-10-17,7186,VA
2009-10-24,7378,VA
2009-10-31,7327,VA
2009-11-07,9211,VA
2009-11-14,7750,VA
2009-11-21,9416,VA
2009-11-28,5958,VA
2009-12-05,12132,VA
2009-12-12,9553,VA
2009-12-19,9566,VA
2009-12-26,9141,VA
2010-01-02,9142,VA
2010-01-09,17410,VA
2010-01-16,11037,VA
2010-01-23,10971,VA
2010-01-30,9744,VA
2010-02-06,9093,VA
2010-02-13,9652,VA
2010-02-20,9399,VA
2010-02-27,8707,VA
2010-03-06,9183,VA
2010-03-13,7724,VA
2010-03-20,7571,VA
2010-03-27,7260,VA
2010-04-03,7192,VA
2010-04-10,7290,VA
2010-04-17,7103,VA
2010-04-24,7095,VA
2010-05-01,6283,VA
2010-05-08,6884,VA
2010-05-15,7421,VA
2010-05-22,7237,VA
2010-05-29,6325,VA
2010-06-05,6490,VA
2010-06-12,6990,VA
2010-06-19,6896,VA
2010-06-26,6958,VA
2010-07-03,7185,VA
2010-07-10,7425,VA
2010-07-17,8114,VA
2010-07-24,6821,VA
2010-07-31,6873,VA
2010-08-07,6742,VA
2010-08-14,7198,VA
2010-08-21,6525,VA
2010-08-28,6132,VA
2010-09-04,5423,VA
2010-09-11,5965,VA
2010-09-18,6299,VA
2010-09-25,6074,VA
2010-10-02,6405,VA
2010-10-09,7733,VA
